The message ID:                                            :   Delay
message ID:/promote/item-00091-10000                       :104.992573148
message ID:/promote/item-00021-10000                       :21832.6575607
message ID:/promote/item-00096-10000                       :21859.4618722
message ID:/promote/item-00051-10000                       :21946.6439991
message ID:/promote/item-00197-10000                       :21882.0962445
message ID:/promote/item-00026-10000                       :22025.4578135
message ID:/promote/item-00186-10000                       :21900.2235835
message ID:/promote/item-00167-10000                       :21982.4201295
message ID:/promote/item-00126-10000                       :21897.5169745
message ID:/promote/item-00077-10000                       :21930.0771634
message ID:/promote/item-00062-10000                       :22077.8214535
message ID:/promote/item-00169-10000                       :21930.5612941
message ID:/promote/item-00105-10000                       :21983.3310753
message ID:/promote/item-00192-10000                       :21930.8423032
message ID:/promote/item-00139-10000                       :22048.5193868
message ID:/promote/item-00035-10000                       :22019.1104174
message ID:/promote/item-00128-10000                       :22098.8293525
message ID:/promote/item-00048-10000                       :22164.8383205
message ID:/promote/item-00010-10000                       :43515.0178345
message ID:/promote/item-00096-10001                       :39.2196321966
message ID:/promote/item-00071-10001                       :299.37514125
message ID:/promote/item-00106-10001                       :283.047287444
message ID:/promote/item-00133-10001                       :284.452716953
message ID:/promote/item-00174-10001                       :483.982234442
message ID:/promote/item-00196-10001                       :485.360244251
message ID:/promote/item-00113-10001                       :697.909468472
message ID:/promote/item-00162-10001                       :779.012242983
message ID:/promote/item-00123-10001                       :784.800243733
message ID:/promote/item-00092-10001                       :940.126382726
message ID:/promote/item-00189-10001                       :927.524642438
message ID:/promote/item-00089-10001                       :10127.1749264
message ID:/promote/item-00130-10001                       :10076.3438793
message ID:/promote/item-00118-10001                       :10061.9313002
message ID:/promote/item-00001-10001                       :10081.3842885
message ID:/promote/item-00193-10001                       :10185.8691832
message ID:/promote/item-00060-10001                       :10270.6966495
message ID:/promote/item-00112-10001                       :10260.3540993
message ID:/promote/item-00035-10001                       :10244.9510574
message ID:/promote/item-00172-10001                       :10366.0175435
message ID:/promote/item-00152-10001                       :10257.3582503
message ID:/promote/item-00124-10001                       :10378.8909432
message ID:/promote/item-00082-10001                       :10376.7182921
message ID:/promote/item-00160-10001                       :10299.8687369
message ID:/promote/item-00190-10001                       :10260.5562359
message ID:/promote/item-00145-10001                       :10282.2124095
message ID:/promote/item-00005-10001                       :10387.5908996
message ID:/promote/item-00010-10001                       :10346.5443945
message ID:/promote/item-00171-10001                       :10387.2268714
message ID:/promote/item-00039-10001                       :10317.2687023
message ID:/promote/item-00170-10001                       :10477.8220318
message ID:/promote/item-00153-10001                       :10351.1333406
message ID:/promote/item-00043-10001                       :10419.6756546
message ID:/promote/item-00110-10001                       :10356.5952473
message ID:/promote/item-00177-10001                       :10326.1565529
message ID:/promote/item-00013-10001                       :10358.4160652
message ID:/promote/item-00054-10001                       :10411.2451098
message ID:/promote/item-00084-10001                       :10384.8417505
message ID:/promote/item-00045-10001                       :10389.8062794
message ID:/promote/item-00168-10001                       :10420.1580296
message ID:/promote/item-00048-10001                       :10389.7352805
message ID:/promote/item-00102-10001                       :10514.4148148
message ID:/promote/item-00002-10001                       :10515.133856
message ID:/promote/item-00046-10001                       :10423.0793963
message ID:/promote/item-00158-10001                       :10469.6529983
message ID:/promote/item-00135-10001                       :10540.3893439
message ID:/promote/item-00019-10001                       :10423.6886926
message ID:/promote/item-00083-10001                       :10395.1813521
message ID:/promote/item-00051-10001                       :10500.8939191
message ID:/promote/item-00044-10001                       :10478.6807304
message ID:/promote/item-00138-10001                       :10507.2384286
message ID:/promote/item-00179-10001                       :10467.4270176
message ID:/promote/item-00026-10001                       :10563.8741335
message ID:/promote/item-00037-10001                       :10602.3456792
message ID:/promote/item-00059-10001                       :10505.3963698
message ID:/promote/item-00000-10001                       :10448.624909
message ID:/promote/item-00038-10001                       :10503.0098319
message ID:/promote/item-00004-10001                       :10619.8316323
message ID:/promote/item-00194-10001                       :10478.7582535
message ID:/promote/item-00147-10001                       :10553.7800896
message ID:/promote/item-00036-10001                       :10630.9849366
message ID:/promote/item-00047-10001                       :10540.7254867
message ID:/promote/item-00055-10001                       :10650.7217773
message ID:/promote/item-00184-10001                       :10629.9375792
message ID:/promote/item-00156-10001                       :10566.8932053
message ID:/promote/item-00178-10001                       :10593.0433814
message ID:/promote/item-00175-10001                       :10657.7006198
message ID:/promote/item-00052-10001                       :10500.9158604
message ID:/promote/item-00128-10001                       :10529.4027925
message ID:/promote/item-00042-10001                       :10582.0795856
message ID:/promote/item-00080-10001                       :10562.1847272
message ID:/promote/item-00081-10001                       :10573.5208568
message ID:/promote/item-00104-10001                       :10662.8597668
message ID:/promote/item-00173-10001                       :10611.9142268
message ID:/promote/item-00141-10001                       :10674.7914476
message ID:/promote/item-00061-10001                       :10553.8036085
message ID:/promote/item-00070-10001                       :10549.9083256
message ID:/promote/item-00058-10001                       :10692.5002215
message ID:/promote/item-00117-10001                       :10623.6931739
message ID:/promote/item-00199-10001                       :10663.069015
message ID:/promote/item-00108-10001                       :10651.4647599
message ID:/promote/item-00022-10001                       :10748.9576064
message ID:/promote/item-00185-10001                       :10693.5273848
message ID:/promote/item-00021-10001                       :10582.9220407
message ID:/promote/item-00116-10001                       :10728.228223
message ID:/promote/item-00136-10001                       :10741.6126029
message ID:/promote/item-00154-10001                       :10630.4911471
message ID:/promote/item-00016-10001                       :10717.746985
message ID:/promote/item-00181-10001                       :10785.0932893
message ID:/promote/item-00180-10001                       :10593.4337987
message ID:/promote/item-00034-10001                       :10610.130929
message ID:/promote/item-00024-10001                       :10675.771451
message ID:/promote/item-00122-10001                       :10758.2018945
message ID:/promote/item-00161-10001                       :10730.0829569
message ID:/promote/item-00020-10001                       :10756.405483
message ID:/promote/item-00100-10001                       :10702.5508157
message ID:/promote/item-00125-10001                       :10818.2287494
message ID:/promote/item-00033-10001                       :10653.0147557
message ID:/promote/item-00003-10001                       :10663.3458238
message ID:/promote/item-00155-10001                       :10804.663666
message ID:/promote/item-00134-10001                       :10707.113734
message ID:/promote/item-00127-10001                       :10812.8075099
message ID:/promote/item-00166-10001                       :10749.6874954
message ID:/promote/item-00111-10001                       :10796.6009131
message ID:/promote/item-00140-10001                       :10691.3098736
message ID:/promote/item-00139-10001                       :10773.0055468
message ID:/promote/item-00114-10001                       :10720.0428832
message ID:/promote/item-00159-10001                       :10706.7898916
message ID:/promote/item-00182-10001                       :10793.5067398
message ID:/promote/item-00105-10001                       :10723.5126753
message ID:/promote/item-00056-10001                       :10723.6337954
message ID:/promote/item-00164-10001                       :10766.8509198
message ID:/promote/item-00062-10001                       :10855.4098535
message ID:/promote/item-00025-10001                       :10768.1575462
message ID:/promote/item-00142-10001                       :10871.4589479
message ID:/promote/item-00183-10001                       :10732.6788881
message ID:/promote/item-00041-10001                       :10871.3691271
message ID:/promote/item-00029-10001                       :10803.1418848
message ID:/promote/item-00074-10001                       :10868.3042611
message ID:/promote/item-00198-10001                       :10799.9559093
message ID:/promote/item-00186-10001                       :10754.4848635
message ID:/promote/item-00086-10001                       :10800.8779186
message ID:/promote/item-00011-10001                       :10898.496526
message ID:/promote/item-00167-10001                       :10880.3242095
message ID:/promote/item-00099-10001                       :10988.4628382
message ID:/promote/item-00068-10001                       :10914.24495
message ID:/promote/item-00191-10001                       :10995.5735431
message ID:/promote/item-00063-10001                       :10991.2924599
message ID:/promote/item-00097-10001                       :10847.54573
message ID:/promote/item-00103-10001                       :10878.8229221
message ID:/promote/item-00169-10001                       :10827.7700941
message ID:/promote/item-00050-10001                       :11003.1231235
message ID:/promote/item-00107-10001                       :10856.6733341
message ID:/promote/item-00023-10001                       :11059.8331988
message ID:/promote/item-00132-10001                       :11083.1387349
message ID:/promote/item-00146-10001                       :10968.5763644
message ID:/promote/item-00163-10001                       :10974.836557
message ID:/promote/item-00065-10001                       :11054.2252544
message ID:/promote/item-00109-10001                       :10960.3630221
message ID:/promote/item-00072-10001                       :11053.3784686
message ID:/promote/item-00049-10001                       :11063.9974031
message ID:/promote/item-00012-10001                       :10983.5944894
message ID:/promote/item-00150-10001                       :11045.6244131
message ID:/promote/item-00093-10001                       :11011.9950317
message ID:/promote/item-00073-10001                       :11131.9744614
message ID:/promote/item-00031-10001                       :10974.552117
message ID:/promote/item-00006-10001                       :11162.6795454
message ID:/promote/item-00157-10001                       :11121.8769272
message ID:/promote/item-00129-10001                       :11016.9231372
message ID:/promote/item-00053-10001                       :11191.8085193
message ID:/promote/item-00149-10001                       :11034.6215749
message ID:/promote/item-00192-10001                       :11004.7166232
message ID:/promote/item-00101-10001                       :11017.1998754
message ID:/promote/item-00088-10001                       :11056.9768546
message ID:/promote/item-00032-10001                       :11063.665819
message ID:/promote/item-00131-10001                       :11202.461611
message ID:/promote/item-00066-10001                       :11100.0240642
message ID:/promote/item-00040-10001                       :11038.7640896
message ID:/promote/item-00014-10001                       :11119.8486346
message ID:/promote/item-00067-10001                       :11145.9963751
message ID:/promote/item-00137-10001                       :11229.5495333
message ID:/promote/item-00188-10001                       :11154.9358781
message ID:/promote/item-00007-10001                       :11151.9979888
message ID:/promote/item-00030-10001                       :11223.8262367
message ID:/promote/item-00069-10001                       :11329.2579449
message ID:/promote/item-00028-10001                       :11275.2355841
message ID:/promote/item-00079-10001                       :11152.2459705
message ID:/promote/item-00091-10001                       :11432.5666531
message ID:/promote/item-00009-10001                       :11368.8958223
message ID:/promote/item-00085-10001                       :11445.6893879
message ID:/promote/item-00187-10001                       :11485.1495606
message ID:/promote/item-00098-10001                       :11375.5350206
message ID:/promote/item-00119-10001                       :11524.8288372
message ID:/promote/item-00077-10001                       :11556.6946834
message ID:/promote/item-00076-10001                       :11739.6680665
message ID:/promote/item-00197-10001                       :11674.2613645
message ID:/promote/item-00015-10001                       :11996.3158411
message ID:/promote/item-00165-10001                       :12188.6788434
message ID:/promote/item-00090-10001                       :32001.601985
message ID:/promote/item-00018-10001                       :32174.7806969
message ID:/promote/item-00095-10001                       :32022.9906298
message ID:/promote/item-00064-10001                       :32210.9465286
message ID:/promote/item-00075-10001                       :32194.7656904
message ID:/promote/item-00143-10001                       :32195.4025605
message ID:/promote/item-00017-10001                       :32331.4527786
message ID:/promote/item-00078-10001                       :32222.2177986
message ID:/promote/item-00195-10001                       :32298.7833541
message ID:/promote/item-00144-10001                       :32289.3505168
message ID:/promote/item-00120-10001                       :32309.3236051
message ID:/promote/item-00027-10001                       :32478.5626308
message ID:/promote/item-00176-10001                       :32521.6129355
message ID:/promote/item-00057-10001                       :32576.4882234
message ID:/promote/item-00008-10001                       :32613.4441368
message ID:/promote/item-00148-10001                       :32614.4121789
message ID:/promote/item-00126-10001                       :32610.7427345
message ID:/promote/item-00151-10001                       :32717.441635
message ID:/promote/item-00087-10001                       :33074.8631059
message ID:/promote/item-00115-10001                       :32942.2084996
message ID:/promote/item-00094-10001                       :33060.8537744
message ID:/promote/item-00121-10001                       :33085.152365
Total Number of messages has been generated :: Total messages reached in Destination:: Average delivery delay:: The delivery ratio
400                                        :: 400                                 :: 9640.92969912         :: 1.0
