The message ID:                                            :   Delay
message ID:/promote/item-00091-10000                       :104.992653148
message ID:/promote/item-00055-10000                       :242.536097346
message ID:/promote/item-00050-10000                       :235.026883463
message ID:/promote/item-00047-10000                       :149.446446715
message ID:/promote/item-00109-10000                       :98.2288621014
message ID:/promote/item-00183-10000                       :92.5202481249
message ID:/promote/item-00028-10000                       :208.640544113
message ID:/promote/item-00016-10000                       :206.73650501
message ID:/promote/item-00114-10000                       :139.991923229
message ID:/promote/item-00074-10000                       :226.070741093
message ID:/promote/item-00045-10000                       :127.154359447
message ID:/promote/item-00150-10000                       :175.045533066
message ID:/promote/item-00137-10000                       :260.845293257
message ID:/promote/item-00142-10000                       :252.362547932
message ID:/promote/item-00166-10000                       :190.134055354
message ID:/promote/item-00193-10000                       :218.124223243
message ID:/promote/item-00030-10000                       :191.53135666
message ID:/promote/item-00187-10000                       :241.800840629
message ID:/promote/item-00000-10000                       :126.765468961
message ID:/promote/item-00072-10000                       :218.977348573
message ID:/promote/item-00121-10000                       :274.44756505
message ID:/promote/item-00173-10000                       :215.40030678
message ID:/promote/item-00015-10000                       :199.32264111
message ID:/promote/item-00196-10000                       :141.687924252
message ID:/promote/item-00182-10000                       :251.127459833
message ID:/promote/item-00083-10000                       :132.905432135
message ID:/promote/item-00146-10000                       :174.564364448
message ID:/promote/item-00061-10000                       :148.123208482
message ID:/promote/item-00093-10000                       :183.286151737
message ID:/promote/item-00063-10000                       :311.630859934
message ID:/promote/item-00156-10000                       :236.459125256
message ID:/promote/item-00064-10000                       :312.226208554
message ID:/promote/item-00153-10000                       :195.786220624
message ID:/promote/item-00001-10000                       :164.925648501
message ID:/promote/item-00106-10000                       :257.244167444
message ID:/promote/item-00107-10000                       :148.108534141
message ID:/promote/item-00068-10000                       :271.566469974
message ID:/promote/item-00186-10000                       :181.036543491
message ID:/promote/item-00066-10000                       :229.911024247
message ID:/promote/item-00188-10000                       :262.490758128
message ID:/promote/item-00140-10000                       :198.555953624
message ID:/promote/item-00148-10000                       :185.47137893
message ID:/promote/item-00040-10000                       :166.135449582
message ID:/promote/item-00003-10000                       :194.107183837
message ID:/promote/item-00089-10000                       :319.765006428
message ID:/promote/item-00033-10000                       :188.874035714
message ID:/promote/item-00180-10000                       :174.22875868
message ID:/promote/item-00124-10000                       :337.53470316
message ID:/promote/item-00110-10000                       :223.941647265
message ID:/promote/item-00177-10000                       :189.439512876
message ID:/promote/item-00134-10000                       :250.773013954
message ID:/promote/item-00086-10000                       :214.008398578
message ID:/promote/item-00020-10000                       :324.362202997
message ID:/promote/item-00174-10000                       :354.187594442
message ID:/promote/item-00104-10000                       :346.196726804
message ID:/promote/item-00080-10000                       :251.610087221
message ID:/promote/item-00049-10000                       :314.311323062
message ID:/promote/item-00144-10000                       :217.635956794
message ID:/promote/item-00162-10000                       :333.981922983
message ID:/promote/item-00105-10000                       :253.305555342
message ID:/promote/item-00053-10000                       :397.409479272
message ID:/promote/item-00038-10000                       :264.262231932
message ID:/promote/item-00009-10000                       :337.230622252
message ID:/promote/item-00065-10000                       :346.151814361
message ID:/promote/item-00159-10000                       :271.310931637
message ID:/promote/item-00075-10000                       :280.786570447
message ID:/promote/item-00132-10000                       :411.86649492
message ID:/promote/item-00044-10000                       :311.029450425
message ID:/promote/item-00120-10000                       :300.217685082
message ID:/promote/item-00158-10000                       :358.52387828
message ID:/promote/item-00090-10000                       :326.776624993
message ID:/promote/item-00026-10000                       :459.840373524
message ID:/promote/item-00135-10001                       :14.2831038703
message ID:/promote/item-00147-10001                       :40.1176095927
message ID:/promote/item-00163-10001                       :64.2132769909
message ID:/promote/item-00027-10001                       :194.24783076
message ID:/promote/item-00140-10001                       :268.544113624
message ID:/promote/item-00115-10001                       :333.093619625
message ID:/promote/item-00066-10001                       :478.912944247
message ID:/promote/item-00062-10001                       :617.218093532
message ID:/promote/item-00196-10001                       :482.724724252
message ID:/promote/item-00186-10001                       :639.420543491
message ID:/promote/item-00107-10001                       :918.911414141
message ID:/promote/item-00127-10002                       :130.716469879
message ID:/promote/item-00198-10002                       :81.1282293477
message ID:/promote/item-00088-10002                       :64.4890145869
message ID:/promote/item-00191-10002                       :249.464023116
message ID:/promote/item-00022-10002                       :252.609446422
message ID:/promote/item-00090-10002                       :151.710064993
message ID:/promote/item-00062-10002                       :405.194413532
message ID:/promote/item-00078-10002                       :278.904758581
message ID:/promote/item-00091-10002                       :535.658893148
message ID:/promote/item-00190-10002                       :405.317275861
message ID:/promote/item-00002-10002                       :665.467775956
message ID:/promote/item-00147-10002                       :635.132969593
message ID:/promote/item-00093-10002                       :813.311111737
message ID:/promote/item-00198-10003                       :5.73814934773
message ID:/promote/item-00116-10003                       :78.0383829758
message ID:/promote/item-00177-10003                       :22.4254328759
message ID:/promote/item-00080-10003                       :203.348967221
message ID:/promote/item-00001-10003                       :185.751568501
message ID:/promote/item-00169-10003                       :225.104894088
message ID:/promote/item-00014-10000                       :21544.1587146
message ID:/promote/item-00105-10002                       :7545.55099534
message ID:/promote/item-00032-10000                       :21551.772939
message ID:/promote/item-00054-10000                       :21581.9986298
message ID:/promote/item-00084-10001                       :14561.7534305
message ID:/promote/item-00141-10000                       :21667.5939276
message ID:/promote/item-00084-10000                       :21564.9099105
message ID:/promote/item-00153-10001                       :14574.3846206
message ID:/promote/item-00001-10002                       :7546.8299685
message ID:/promote/item-00115-10000                       :21587.5080196
message ID:/promote/item-00194-10001                       :14562.2792935
message ID:/promote/item-00185-10001                       :14664.8165848
message ID:/promote/item-00163-10000                       :21605.168157
message ID:/promote/item-00087-10000                       :21743.2514259
message ID:/promote/item-00139-10002                       :7679.43746682
message ID:/promote/item-00051-10003                       :678.35119906
message ID:/promote/item-00020-10001                       :14711.138523
message ID:/promote/item-00191-10000                       :21771.0704231
message ID:/promote/item-00051-10002                       :7682.35759906
message ID:/promote/item-00132-10002                       :7770.86905492
message ID:/promote/item-00161-10000                       :21711.6196769
message ID:/promote/item-00155-10000                       :21767.054306
message ID:/promote/item-00118-10000                       :21611.1199402
message ID:/promote/item-00154-10003                       :643.939387069
message ID:/promote/item-00079-10000                       :21611.3730105
message ID:/promote/item-00084-10003                       :660.964310488
message ID:/promote/item-00079-10001                       :14618.3790905
message ID:/promote/item-00107-10003                       :608.765814141
message ID:/promote/item-00118-10001                       :14622.2565802
message ID:/promote/item-00037-10001                       :14795.5066392
message ID:/promote/item-00038-10001                       :14671.1169519
message ID:/promote/item-00127-10003                       :783.891189879
message ID:/promote/item-00078-10001                       :14646.1239586
message ID:/promote/item-00015-10003                       :700.60424111
message ID:/promote/item-00176-10000                       :21780.7190955
message ID:/promote/item-00020-10002                       :7759.141723
message ID:/promote/item-00100-10003                       :699.675935672
message ID:/promote/item-00079-10003                       :634.955730544
message ID:/promote/item-00153-10003                       :678.416300624
message ID:/promote/item-00085-10000                       :21735.2144279
message ID:/promote/item-00023-10000                       :21797.7703188
message ID:/promote/item-00141-10001                       :14794.5094476
message ID:/promote/item-00174-10001                       :14797.3994344
message ID:/promote/item-00032-10002                       :7688.82637905
message ID:/promote/item-00023-10001                       :14800.4509588
message ID:/promote/item-00070-10000                       :21636.7602456
message ID:/promote/item-00184-10000                       :21795.1688592
message ID:/promote/item-00021-10001                       :14643.3890807
message ID:/promote/item-00034-10000                       :21648.507489
message ID:/promote/item-00151-10003                       :668.00715504
message ID:/promote/item-00146-10003                       :693.453644448
message ID:/promote/item-00172-10001                       :14811.7027435
message ID:/promote/item-00082-10000                       :21798.9426921
message ID:/promote/item-00112-10000                       :21737.9404993
message ID:/promote/item-00161-10001                       :14758.8654369
message ID:/promote/item-00168-10001                       :14712.6959496
message ID:/promote/item-00085-10002                       :7753.32674786
message ID:/promote/item-00127-10001                       :14815.4863899
message ID:/promote/item-00157-10003                       :794.139007179
message ID:/promote/item-00189-10000                       :21663.8942424
message ID:/promote/item-00123-10000                       :21729.9908037
message ID:/promote/item-00000-10003                       :681.616348961
message ID:/promote/item-00100-10001                       :14732.8791357
message ID:/promote/item-00151-10000                       :21688.274355
message ID:/promote/item-00100-10002                       :7735.89801567
message ID:/promote/item-00069-10002                       :7856.61714487
message ID:/promote/item-00036-10002                       :7839.86717655
message ID:/promote/item-00199-10002                       :7765.21285501
message ID:/promote/item-00097-10002                       :7706.32876995
message ID:/promote/item-00110-10003                       :716.426447265
message ID:/promote/item-00049-10003                       :792.063963062
message ID:/promote/item-00192-10002                       :7675.03910315
message ID:/promote/item-00185-10000                       :21794.9586648
message ID:/promote/item-00019-10000                       :21720.0581326
message ID:/promote/item-00066-10002                       :7743.60414425
message ID:/promote/item-00164-10002                       :7764.42339983
message ID:/promote/item-00107-10002                       :7679.77509414
message ID:/promote/item-00048-10001                       :14714.5436005
message ID:/promote/item-00015-10002                       :7763.32616111
message ID:/promote/item-00041-10001                       :14843.1904871
message ID:/promote/item-00024-10001                       :14763.382331
message ID:/promote/item-00091-10001                       :14882.1305731
message ID:/promote/item-00092-10003                       :841.102542726
message ID:/promote/item-00146-10002                       :7742.97332445
message ID:/promote/item-00079-10002                       :7700.00341054
message ID:/promote/item-00099-10002                       :7880.81299825
message ID:/promote/item-00017-10003                       :869.589578551
message ID:/promote/item-00040-10002                       :7697.04648958
message ID:/promote/item-00148-10003                       :716.96801893
message ID:/promote/item-00149-10000                       :21734.5309349
message ID:/promote/item-00198-10000                       :21779.8059893
message ID:/promote/item-00083-10002                       :7716.27247214
message ID:/promote/item-00184-10003                       :865.356699178
message ID:/promote/item-00060-10003                       :890.215929452
message ID:/promote/item-00113-10002                       :7857.54562847
message ID:/promote/item-00168-10000                       :21777.0085896
message ID:/promote/item-00183-10002                       :7732.32888812
message ID:/promote/item-00185-10002                       :7834.25178484
message ID:/promote/item-00006-10002                       :7904.61666537
message ID:/promote/item-00024-10002                       :7795.79545098
message ID:/promote/item-00089-10001                       :14873.7992464
message ID:/promote/item-00136-10002                       :7880.42004289
message ID:/promote/item-00104-10001                       :14876.8536868
message ID:/promote/item-00040-10003                       :722.850649582
message ID:/promote/item-00034-10003                       :734.008609024
message ID:/promote/item-00085-10003                       :828.292187862
message ID:/promote/item-00059-10000                       :21804.3382898
message ID:/promote/item-00071-10002                       :7891.67762125
message ID:/promote/item-00082-10003                       :880.58077208
message ID:/promote/item-00081-10002                       :7793.17773685
message ID:/promote/item-00179-10002                       :7782.21597757
message ID:/promote/item-00068-10002                       :7837.62662997
message ID:/promote/item-00125-10000                       :21912.9257094
message ID:/promote/item-00098-10000                       :21750.2322206
message ID:/promote/item-00082-10001                       :14887.3007721
message ID:/promote/item-00193-10002                       :7858.18374324
message ID:/promote/item-00056-10001                       :14787.7666754
message ID:/promote/item-00119-10001                       :14844.8801172
message ID:/promote/item-00157-10000                       :21882.4183672
message ID:/promote/item-00039-10000                       :21769.3890223
message ID:/promote/item-00080-10001                       :14797.5956872
message ID:/promote/item-00059-10001                       :14821.0438898
message ID:/promote/item-00101-10002                       :7751.62843536
message ID:/promote/item-00095-10000                       :21751.9707098
message ID:/promote/item-00064-10001                       :14910.1334086
message ID:/promote/item-00113-10000                       :21889.5206685
message ID:/promote/item-00081-10003                       :808.947016846
message ID:/promote/item-00185-10003                       :859.702344845
message ID:/promote/item-00099-10001                       :14930.9697982
message ID:/promote/item-00146-10001                       :14794.7714044
message ID:/promote/item-00047-10002                       :7821.98468672
message ID:/promote/item-00181-10002                       :7936.76520934
message ID:/promote/item-00096-10002                       :7765.0763522
message ID:/promote/item-00046-10003                       :795.139476278
message ID:/promote/item-00136-10000                       :21906.0098029
message ID:/promote/item-00160-10001                       :14821.6195369
message ID:/promote/item-00184-10002                       :7906.21013918
message ID:/promote/item-00116-10001                       :14893.651183
message ID:/promote/item-00038-10003                       :805.187351932
message ID:/promote/item-00193-10001                       :14872.2951032
message ID:/promote/item-00115-10002                       :7805.91441963
message ID:/promote/item-00199-10000                       :21851.958775
message ID:/promote/item-00133-10000                       :21812.816157
message ID:/promote/item-00193-10003                       :877.102783243
message ID:/promote/item-00178-10000                       :21868.1365814
message ID:/promote/item-00008-10000                       :21904.3164568
message ID:/promote/item-00192-10001                       :14756.6682232
message ID:/promote/item-00108-10000                       :21840.9079599
message ID:/promote/item-00178-10001                       :14870.7903414
message ID:/promote/item-00019-10002                       :7801.45525262
message ID:/promote/item-00089-10002                       :7913.22420643
message ID:/promote/item-00053-10001                       :14953.2302793
message ID:/promote/item-00002-10001                       :14906.372736
message ID:/promote/item-00052-10000                       :21779.3264204
message ID:/promote/item-00199-10001                       :14865.581495
message ID:/promote/item-00076-10000                       :21917.7862265
message ID:/promote/item-00152-10000                       :21812.4910503
message ID:/promote/item-00009-10002                       :7891.01942225
message ID:/promote/item-00009-10003                       :891.088862252
message ID:/promote/item-00130-10003                       :858.53035932
message ID:/promote/item-00026-10001                       :14914.4678935
message ID:/promote/item-00013-10000                       :21807.9722252
message ID:/promote/item-00160-10000                       :21844.0259369
message ID:/promote/item-00036-10000                       :21946.5481366
message ID:/promote/item-00142-10001                       :14931.1759879
message ID:/promote/item-00162-10003                       :906.404002983
message ID:/promote/item-00103-10000                       :21836.1520421
message ID:/promote/item-00165-10002                       :7905.76732336
message ID:/promote/item-00161-10002                       :7888.90831688
message ID:/promote/item-00174-10002                       :7938.84423444
message ID:/promote/item-00103-10003                       :837.673002149
message ID:/promote/item-00070-10001                       :14775.9324056
message ID:/promote/item-00170-10000                       :21957.5107518
message ID:/promote/item-00143-10002                       :7817.56696054
message ID:/promote/item-00178-10003                       :889.58586142
message ID:/promote/item-00104-10003                       :932.947766804
message ID:/promote/item-00025-10003                       :842.488026205
message ID:/promote/item-00101-10000                       :21790.6121154
message ID:/promote/item-00134-10002                       :7851.48501395
message ID:/promote/item-00175-10003                       :955.900459848
message ID:/promote/item-00044-10001                       :14861.4524904
message ID:/promote/item-00005-10001                       :14906.2420196
message ID:/promote/item-00198-10001                       :14862.5016693
message ID:/promote/item-00159-10001                       :14832.1803716
message ID:/promote/item-00015-10001                       :14867.7328811
message ID:/promote/item-00119-10000                       :21893.0676372
message ID:/promote/item-00017-10001                       :14961.4622186
message ID:/promote/item-00129-10001                       :14821.0620972
message ID:/promote/item-00122-10002                       :7944.20821447
message ID:/promote/item-00117-10000                       :21851.4763739
message ID:/promote/item-00024-10003                       :864.595770983
message ID:/promote/item-00011-10002                       :7913.43124597
message ID:/promote/item-00154-10001                       :14831.9704271
message ID:/promote/item-00072-10001                       :14906.2749486
message ID:/promote/item-00120-10002                       :7823.45960508
message ID:/promote/item-00032-10003                       :844.616779049
message ID:/promote/item-00122-10003                       :948.363094467
message ID:/promote/item-00129-10000                       :21825.7555372
message ID:/promote/item-00045-10003                       :838.082039447
message ID:/promote/item-00111-10003                       :935.117313119
message ID:/promote/item-00035-10003                       :865.727457364
message ID:/promote/item-00036-10001                       :14970.4786966
message ID:/promote/item-00187-10001                       :14934.1986006
message ID:/promote/item-00164-10001                       :14880.0045198
message ID:/promote/item-00137-10001                       :14969.1284933
message ID:/promote/item-00027-10000                       :21933.3505508
message ID:/promote/item-00012-10000                       :21837.5033694
message ID:/promote/item-00052-10001                       :14814.4419404
message ID:/promote/item-00138-10000                       :21905.8603486
message ID:/promote/item-00092-10002                       :7950.87534273
message ID:/promote/item-00106-10001                       :14910.2278474
message ID:/promote/item-00096-10001                       :14822.7387522
message ID:/promote/item-00196-10003                       :824.725364251
message ID:/promote/item-00098-10001                       :14827.7659806
message ID:/promote/item-00025-10001                       :14869.1689862
message ID:/promote/item-00140-10003                       :838.911153624
message ID:/promote/item-00164-10000                       :21890.0041998
message ID:/promote/item-00159-10002                       :7851.60533164
message ID:/promote/item-00143-10003                       :846.792560536
message ID:/promote/item-00143-10001                       :14847.5794405
message ID:/promote/item-00132-10001                       :14988.9807349
message ID:/promote/item-00021-10002                       :7813.30716073
message ID:/promote/item-00065-10002                       :7938.44141436
message ID:/promote/item-00138-10003                       :915.168508551
message ID:/promote/item-00177-10002                       :7817.48783288
message ID:/promote/item-00075-10002                       :7863.21857045
message ID:/promote/item-00187-10003                       :950.555720629
message ID:/promote/item-00139-10001                       :14924.2419468
message ID:/promote/item-00136-10001                       :14971.6654829
message ID:/promote/item-00063-10002                       :7994.97805993
message ID:/promote/item-00006-10001                       :15001.9558654
message ID:/promote/item-00157-10002                       :7959.73036718
message ID:/promote/item-00026-10002                       :7962.70629352
message ID:/promote/item-00101-10001                       :14828.3036354
message ID:/promote/item-00047-10003                       :896.709166715
message ID:/promote/item-00189-10001                       :14829.2651224
message ID:/promote/item-00137-10003                       :991.698413257
message ID:/promote/item-00118-10002                       :7829.74586015
message ID:/promote/item-00009-10001                       :14943.0475823
message ID:/promote/item-00167-10003                       :917.174529497
message ID:/promote/item-00111-10000                       :21963.2366731
message ID:/promote/item-00017-10002                       :7995.23213855
message ID:/promote/item-00135-10000                       :21982.2379839
message ID:/promote/item-00128-10003                       :861.608312498
message ID:/promote/item-00122-10001                       :14978.4965345
message ID:/promote/item-00003-10003                       :850.054383837
message ID:/promote/item-00021-10000                       :21828.3570807
message ID:/promote/item-00183-10003                       :843.768888125
message ID:/promote/item-00148-10002                       :7843.31265893
message ID:/promote/item-00014-10002                       :7900.42143459
message ID:/promote/item-00012-10001                       :14863.3577694
message ID:/promote/item-00053-10003                       :1016.21491927
message ID:/promote/item-00021-10003                       :831.376280733
message ID:/promote/item-00106-10002                       :7935.37248744
message ID:/promote/item-00136-10003                       :985.17876289
message ID:/promote/item-00054-10001                       :14908.9250298
message ID:/promote/item-00071-10003                       :994.80402125
message ID:/promote/item-00056-10000                       :21878.1119554
message ID:/promote/item-00085-10001                       :14932.5030679
message ID:/promote/item-00075-10003                       :881.538890447
message ID:/promote/item-00003-10002                       :7856.04766384
message ID:/promote/item-00018-10000                       :22001.6234969
message ID:/promote/item-00004-10002                       :8001.62731234
message ID:/promote/item-00156-10001                       :14928.1666453
message ID:/promote/item-00032-10001                       :14887.594059
message ID:/promote/item-00145-10003                       :870.300889489
message ID:/promote/item-00071-10001                       :15002.4257813
message ID:/promote/item-00060-10002                       :8017.99672945
message ID:/promote/item-00169-10001                       :14836.3157741
message ID:/promote/item-00000-10002                       :7859.46626896
message ID:/promote/item-00087-10001                       :15027.6907859
message ID:/promote/item-00011-10003                       :960.936525967
message ID:/promote/item-00051-10000                       :21940.0289591
message ID:/promote/item-00030-10001                       :14930.1313567
message ID:/promote/item-00068-10003                       :949.056069974
message ID:/promote/item-00012-10002                       :7876.20032937
message ID:/promote/item-00077-10000                       :21873.1674034
message ID:/promote/item-00168-10002                       :7905.42010959
message ID:/promote/item-00072-10002                       :7955.10886857
message ID:/promote/item-00181-10003                       :1033.30568934
message ID:/promote/item-00026-10003                       :986.202293524
message ID:/promote/item-00154-10000                       :21884.2833871
message ID:/promote/item-00049-10001                       :14963.0703631
message ID:/promote/item-00035-10000                       :21914.9812174
message ID:/promote/item-00023-10003                       :1008.0666388
message ID:/promote/item-00131-10001                       :15017.293291
message ID:/promote/item-00084-10002                       :7899.24975049
message ID:/promote/item-00058-10001                       :14980.7931015
message ID:/promote/item-00076-10001                       :14998.5091065
message ID:/promote/item-00053-10002                       :8037.26547927
message ID:/promote/item-00008-10001                       :14994.3487768
message ID:/promote/item-00179-10003                       :904.070057573
message ID:/promote/item-00030-10002                       :7941.49391666
message ID:/promote/item-00134-10001                       :14919.455574
message ID:/promote/item-00044-10003                       :927.761290425
message ID:/promote/item-00174-10003                       :1013.27143444
message ID:/promote/item-00167-10001                       :14947.9655695
message ID:/promote/item-00077-10003                       :885.917803388
message ID:/promote/item-00029-10001                       :14938.9900448
message ID:/promote/item-00061-10003                       :877.224008482
message ID:/promote/item-00141-10003                       :1014.65088761
message ID:/promote/item-00171-10003                       :961.270151371
message ID:/promote/item-00067-10002                       :7948.3183751
message ID:/promote/item-00151-10002                       :7885.85355504
message ID:/promote/item-00001-10001                       :14875.4709285
message ID:/promote/item-00197-10001                       :14878.5435245
message ID:/promote/item-00058-10000                       :21993.2609415
message ID:/promote/item-00175-10001                       :15031.6338998
message ID:/promote/item-00199-10003                       :960.377015006
message ID:/promote/item-00086-10002                       :7889.38279858
message ID:/promote/item-00036-10003                       :1036.09213655
message ID:/promote/item-00157-10001                       :15005.6673272
message ID:/promote/item-00097-10000                       :21899.35629
message ID:/promote/item-00158-10003                       :954.74499828
message ID:/promote/item-00007-10002                       :7956.99022882
message ID:/promote/item-00183-10001                       :14887.3813681
message ID:/promote/item-00052-10003                       :883.304980447
message ID:/promote/item-00133-10003                       :929.161116953
message ID:/promote/item-00086-10001                       :14898.5021586
message ID:/promote/item-00025-10000                       :21933.6400262
message ID:/promote/item-00197-10000                       :21891.3294445
message ID:/promote/item-00088-10003                       :917.895094587
message ID:/promote/item-00094-10001                       :15018.4750544
message ID:/promote/item-00093-10001                       :14928.6535117
message ID:/promote/item-00098-10003                       :898.098460592
message ID:/promote/item-00034-10002                       :7886.70300902
message ID:/promote/item-00033-10003                       :894.466035713
message ID:/promote/item-00180-10001                       :14875.6716387
message ID:/promote/item-00057-10001                       :15019.0891834
message ID:/promote/item-00109-10003                       :908.771582101
message ID:/promote/item-00186-10003                       :902.977983491
message ID:/promote/item-00114-10001                       :14943.5704832
message ID:/promote/item-00123-10003                       :960.322323733
message ID:/promote/item-00058-10002                       :8022.95886152
message ID:/promote/item-00095-10002                       :7899.37422977
message ID:/promote/item-00047-10001                       :14967.7456467
message ID:/promote/item-00131-10003                       :1062.65681096
message ID:/promote/item-00149-10002                       :7923.75525485
message ID:/promote/item-00116-10002                       :8036.95902298
message ID:/promote/item-00014-10003                       :968.635514589
message ID:/promote/item-00130-10002                       :7982.92331932
message ID:/promote/item-00074-10001                       :15038.6761811
message ID:/promote/item-00004-10003                       :1064.27723234
message ID:/promote/item-00156-10002                       :7990.47832526
message ID:/promote/item-00165-10001                       :15027.7814034
message ID:/promote/item-00167-10002                       :7994.1892495
message ID:/promote/item-00087-10002                       :8088.83734591
message ID:/promote/item-00189-10003                       :908.731682438
message ID:/promote/item-00003-10001                       :14926.2015838
message ID:/promote/item-00002-10003                       :1044.43065596
message ID:/promote/item-00074-10002                       :8046.13026109
message ID:/promote/item-00179-10001                       :14957.9753376
message ID:/promote/item-00167-10000                       :21998.8436495
message ID:/promote/item-00099-10003                       :1092.78483825
message ID:/promote/item-00096-10003                       :925.279552197
message ID:/promote/item-00038-10002                       :7960.02543193
message ID:/promote/item-00080-10002                       :7963.65008722
message ID:/promote/item-00123-10002                       :7980.71272373
message ID:/promote/item-00169-10000                       :21906.7564141
message ID:/promote/item-00014-10001                       :14982.5295946
message ID:/promote/item-00025-10002                       :7970.29186621
message ID:/promote/item-00052-10002                       :7922.02178045
message ID:/promote/item-00056-10002                       :7957.21499543
message ID:/promote/item-00092-10001                       :15058.2148627
message ID:/promote/item-00068-10001                       :15018.74215
message ID:/promote/item-00013-10001                       :14946.5642252
message ID:/promote/item-00049-10002                       :8028.58780306
message ID:/promote/item-00088-10001                       :14956.2134946
message ID:/promote/item-00176-10003                       :1067.74533548
message ID:/promote/item-00109-10002                       :7939.4723821
message ID:/promote/item-00138-10002                       :8023.62258855
message ID:/promote/item-00166-10002                       :8016.14557535
message ID:/promote/item-00164-10003                       :1004.84643983
message ID:/promote/item-00013-10003                       :960.358785198
message ID:/promote/item-00063-10001                       :15101.7639799
message ID:/promote/item-00062-10000                       :22085.2955335
message ID:/promote/item-00018-10002                       :8094.10189687
message ID:/promote/item-00138-10001                       :15029.0081886
message ID:/promote/item-00191-10003                       :1115.41314312
message ID:/promote/item-00134-10003                       :994.778773954
message ID:/promote/item-00169-10002                       :7926.49497409
message ID:/promote/item-00102-10003                       :1080.60001477
message ID:/promote/item-00140-10002                       :7961.46219362
message ID:/promote/item-00031-10002                       :7933.36731704
message ID:/promote/item-00121-10001                       :15100.318925
message ID:/promote/item-00149-10001                       :14968.3738149
message ID:/promote/item-00155-10002                       :8103.17430605
message ID:/promote/item-00089-10003                       :1088.66964643
message ID:/promote/item-00042-10001                       :15021.4130256
message ID:/promote/item-00054-10003                       :1020.85654982
message ID:/promote/item-00090-10001                       :14986.709425
message ID:/promote/item-00063-10003                       :1121.28621993
message ID:/promote/item-00142-10003                       :1100.65854793
message ID:/promote/item-00035-10001                       :15013.1629774
message ID:/promote/item-00065-10003                       :1071.60173436
message ID:/promote/item-00096-10000                       :21964.4184322
message ID:/promote/item-00073-10001                       :15106.7726214
message ID:/promote/item-00111-10002                       :8086.54803312
message ID:/promote/item-00065-10001                       :15074.8138944
message ID:/promote/item-00189-10002                       :7956.67568244
message ID:/promote/item-00023-10002                       :8110.0365588
message ID:/promote/item-00196-10002                       :7969.10808425
message ID:/promote/item-00126-10002                       :7963.6868145
message ID:/promote/item-00114-10003                       :1012.25240323
message ID:/promote/item-00195-10003                       :1007.55055407
message ID:/promote/item-00197-10002                       :7975.54320448
message ID:/promote/item-00019-10001                       :14997.7176526
message ID:/promote/item-00131-10002                       :8129.34673096
message ID:/promote/item-00162-10002                       :8091.98320298
message ID:/promote/item-00069-10001                       :15150.6181049
message ID:/promote/item-00132-10003                       :1139.66585492
message ID:/promote/item-00117-10003                       :1022.39061387
message ID:/promote/item-00130-10001                       :15051.0061993
message ID:/promote/item-00155-10001                       :15130.853346
message ID:/promote/item-00045-10002                       :8008.04235945
message ID:/promote/item-00158-10002                       :8059.37187828
message ID:/promote/item-00037-10002                       :8153.67463915
message ID:/promote/item-00188-10001                       :15074.4885181
message ID:/promote/item-00112-10001                       :15071.6483393
message ID:/promote/item-00007-10003                       :1072.52654882
message ID:/promote/item-00112-10003                       :1074.86177927
message ID:/promote/item-00180-10002                       :7980.33979868
