The message ID:                                            :   Delay
message ID:/promote/item-00091-10000                       :104.992653148
message ID:/promote/item-00055-10000                       :241.033057346
message ID:/promote/item-00050-10000                       :235.024003463
message ID:/promote/item-00047-10000                       :149.445486715
message ID:/promote/item-00028-10000                       :207.855904113
message ID:/promote/item-00109-10000                       :100.125182101
message ID:/promote/item-00150-10000                       :167.093533066
message ID:/promote/item-00016-10000                       :206.72818501
message ID:/promote/item-00183-10000                       :99.2504881249
message ID:/promote/item-00114-10000                       :139.190963229
message ID:/promote/item-00074-10000                       :226.070741093
message ID:/promote/item-00045-10000                       :126.351799447
message ID:/promote/item-00137-10000                       :260.844013257
message ID:/promote/item-00142-10000                       :250.755507932
message ID:/promote/item-00166-10000                       :190.802535354
message ID:/promote/item-00193-10000                       :218.124543243
message ID:/promote/item-00030-10000                       :189.92559666
message ID:/promote/item-00000-10000                       :126.764828961
message ID:/promote/item-00072-10000                       :219.338308573
message ID:/promote/item-00187-10000                       :243.402120629
message ID:/promote/item-00121-10000                       :273.64532505
message ID:/promote/item-00173-10000                       :215.39934678
message ID:/promote/item-00015-10000                       :196.25640111
message ID:/promote/item-00196-10000                       :140.687924252
message ID:/promote/item-00083-10000                       :132.904472135
message ID:/promote/item-00146-10000                       :175.992204448
message ID:/promote/item-00093-10000                       :183.284551737
message ID:/promote/item-00063-10000                       :311.629259934
message ID:/promote/item-00156-10000                       :236.455925256
message ID:/promote/item-00153-10000                       :195.842220624
message ID:/promote/item-00001-10000                       :165.003408501
message ID:/promote/item-00107-10000                       :148.108214141
message ID:/promote/item-00182-10000                       :289.773859833
message ID:/promote/item-00068-10000                       :272.200069974
message ID:/promote/item-00186-10000                       :180.382783491
message ID:/promote/item-00188-10000                       :260.607558128
message ID:/promote/item-00040-10000                       :163.450969582
message ID:/promote/item-00066-10000                       :229.907504247
message ID:/promote/item-00140-10000                       :198.555953624
message ID:/promote/item-00003-10000                       :194.105903837
message ID:/promote/item-00089-10000                       :319.765006428
message ID:/promote/item-00033-10000                       :185.826995714
message ID:/promote/item-00124-10000                       :330.46238316
message ID:/promote/item-00064-10000                       :341.223328554
message ID:/promote/item-00180-10000                       :174.22747868
message ID:/promote/item-00110-10000                       :223.139727265
message ID:/promote/item-00134-10000                       :250.751893954
message ID:/promote/item-00177-10000                       :189.432792876
message ID:/promote/item-00086-10000                       :214.001678578
message ID:/promote/item-00020-10000                       :322.756762997
message ID:/promote/item-00174-10000                       :352.582154442
message ID:/promote/item-00104-10000                       :345.394166804
message ID:/promote/item-00080-10000                       :250.004647221
message ID:/promote/item-00049-10000                       :314.516123062
message ID:/promote/item-00106-10000                       :303.060807444
message ID:/promote/item-00144-10000                       :217.634996794
message ID:/promote/item-00148-10000                       :217.45281893
message ID:/promote/item-00162-10000                       :333.981922983
message ID:/promote/item-00105-10000                       :253.303955342
message ID:/promote/item-00053-10000                       :391.796039272
message ID:/promote/item-00038-10000                       :264.275351932
message ID:/promote/item-00009-10000                       :336.983902252
message ID:/promote/item-00065-10000                       :345.371334361
message ID:/promote/item-00161-10000                       :331.55087688
message ID:/promote/item-00159-10000                       :269.506771637
message ID:/promote/item-00075-10000                       :280.782730447
message ID:/promote/item-00132-10000                       :413.86489492
message ID:/promote/item-00044-10000                       :311.027850425
message ID:/promote/item-00120-10000                       :299.413845082
message ID:/promote/item-00158-10000                       :358.52035828
message ID:/promote/item-00090-10000                       :325.709424993
message ID:/promote/item-00026-10000                       :459.831413524
message ID:/promote/item-00014-10000                       :21544.1535946
message ID:/promote/item-00054-10000                       :21573.9787898
message ID:/promote/item-00032-10000                       :21552.516939
message ID:/promote/item-00061-10000                       :21525.7161685
message ID:/promote/item-00141-10000                       :21667.6163276
message ID:/promote/item-00084-10000                       :21565.6907105
message ID:/promote/item-00115-10000                       :21588.4952196
message ID:/promote/item-00163-10000                       :21597.027677
message ID:/promote/item-00087-10000                       :21735.1109459
message ID:/promote/item-00171-10000                       :21658.7475914
message ID:/promote/item-00152-10000                       :21614.8872103
message ID:/promote/item-00184-10000                       :21733.8510992
message ID:/promote/item-00023-10000                       :21745.2567188
message ID:/promote/item-00191-10000                       :21774.2739431
message ID:/promote/item-00082-10000                       :21737.4614121
message ID:/promote/item-00178-10000                       :21698.4489014
message ID:/promote/item-00155-10000                       :21758.951266
message ID:/promote/item-00079-10000                       :21605.2997305
message ID:/promote/item-00085-10000                       :21710.5558679
message ID:/promote/item-00118-10000                       :21619.0921002
message ID:/promote/item-00123-10000                       :21686.5552837
message ID:/promote/item-00185-10000                       :21734.7977048
message ID:/promote/item-00112-10000                       :21716.8140993
message ID:/promote/item-00025-10000                       :21693.9024262
message ID:/promote/item-00070-10000                       :21635.8856856
message ID:/promote/item-00034-10000                       :21649.500129
message ID:/promote/item-00176-10000                       :21796.1523755
message ID:/promote/item-00151-10000                       :21679.527795
message ID:/promote/item-00129-10000                       :21683.7440172
message ID:/promote/item-00095-10000                       :21668.1911898
message ID:/promote/item-00098-10000                       :21682.6594206
message ID:/promote/item-00136-10000                       :21821.9502829
message ID:/promote/item-00189-10000                       :21684.8801624
message ID:/promote/item-00019-10000                       :21721.0293326
message ID:/promote/item-00149-10000                       :21717.2710949
message ID:/promote/item-00168-10000                       :21753.5084296
message ID:/promote/item-00198-10000                       :21777.1151093
message ID:/promote/item-00160-10000                       :21775.7568169
message ID:/promote/item-00052-10000                       :21721.0336204
message ID:/promote/item-00018-10000                       :21881.0593369
message ID:/promote/item-00125-10000                       :21909.7023494
message ID:/promote/item-00013-10000                       :21762.5517452
message ID:/promote/item-00113-10000                       :21881.4672285
message ID:/promote/item-00157-10000                       :21876.7719672
message ID:/promote/item-00039-10000                       :21765.9685423
message ID:/promote/item-00076-10000                       :21890.7564665
message ID:/promote/item-00027-10000                       :21875.2775908
message ID:/promote/item-00031-10000                       :21742.050517
message ID:/promote/item-00199-10000                       :21843.614775
message ID:/promote/item-00108-10000                       :21827.8420399
message ID:/promote/item-00133-10000                       :21804.823197
message ID:/promote/item-00103-10000                       :21810.7094821
message ID:/promote/item-00111-10000                       :21894.4776331
message ID:/promote/item-00170-10000                       :21948.1529918
message ID:/promote/item-00097-10000                       :21805.25517
message ID:/promote/item-00036-10000                       :21948.5244566
message ID:/promote/item-00101-10000                       :21792.8687554
message ID:/promote/item-00197-10000                       :21806.1806445
message ID:/promote/item-00117-10000                       :21850.9858139
message ID:/promote/item-00008-10000                       :21941.3007768
message ID:/promote/item-00048-10000                       :21835.2376805
message ID:/promote/item-00119-10000                       :21917.2717972
message ID:/promote/item-00021-10000                       :21819.7961207
message ID:/promote/item-00135-10000                       :21977.2936639
message ID:/promote/item-00012-10000                       :21857.5196894
message ID:/promote/item-00164-10000                       :21903.9254798
message ID:/promote/item-00059-10000                       :21904.3338098
message ID:/promote/item-00077-10000                       :21870.4035634
message ID:/promote/item-00051-10000                       :21939.9745591
message ID:/promote/item-00035-10000                       :21911.4794574
message ID:/promote/item-00056-10000                       :21891.3324354
message ID:/promote/item-00154-10000                       :21892.5861071
message ID:/promote/item-00062-10000                       :22027.1940935
message ID:/promote/item-00096-10000                       :21887.1893122
message ID:/promote/item-00167-10000                       :21986.9402895
message ID:/promote/item-00058-10000                       :22030.9211015
message ID:/promote/item-00041-10000                       :22052.3943271
message ID:/promote/item-00126-10000                       :21913.3847345
message ID:/promote/item-00169-10000                       :21917.6668141
message ID:/promote/item-00088-10000                       :43247.4781346
message ID:/promote/item-00138-10000                       :43454.2939486
message ID:/promote/item-00128-10000                       :43452.5743925
message ID:/promote/item-00010-10000                       :43518.5799945
message ID:/promote/item-00078-10000                       :43553.9185186
message ID:/promote/item-00139-10000                       :43675.6246668
message ID:/promote/item-00192-10000                       :65065.4938232
message ID:/promote/item-00096-10001                       :38.8085121966
message ID:/promote/item-00071-10001                       :299.74610125
message ID:/promote/item-00106-10001                       :283.015367444
message ID:/promote/item-00133-10001                       :283.606556953
message ID:/promote/item-00174-10001                       :483.349834442
message ID:/promote/item-00118-10001                       :9893.08602015
message ID:/promote/item-00089-10001                       :10052.7669264
message ID:/promote/item-00130-10001                       :10019.7156393
message ID:/promote/item-00060-10001                       :10242.7941695
message ID:/promote/item-00112-10001                       :10184.8198593
message ID:/promote/item-00172-10001                       :10345.4256235
message ID:/promote/item-00160-10001                       :10275.3884969
message ID:/promote/item-00162-10001                       :10344.985443
message ID:/promote/item-00082-10001                       :10377.4793321
message ID:/promote/item-00124-10001                       :10393.0425432
message ID:/promote/item-00190-10001                       :10258.9207959
message ID:/promote/item-00081-10001                       :10324.2484568
message ID:/promote/item-00048-10001                       :10296.2236005
message ID:/promote/item-00102-10001                       :10424.5731348
message ID:/promote/item-00005-10001                       :10396.4218596
message ID:/promote/item-00171-10001                       :10387.6074314
message ID:/promote/item-00113-10001                       :10431.0934685
message ID:/promote/item-00153-10001                       :10343.7871806
message ID:/promote/item-00138-10001                       :10401.3070686
message ID:/promote/item-00166-10001                       :10392.9663754
message ID:/promote/item-00177-10001                       :10307.2635129
message ID:/promote/item-00035-10001                       :10374.4874574
message ID:/promote/item-00054-10001                       :10389.0319098
message ID:/promote/item-00110-10001                       :10353.6078873
message ID:/promote/item-00189-10001                       :10323.2955224
message ID:/promote/item-00158-10001                       :10403.3225983
message ID:/promote/item-00122-10001                       :10474.6341345
message ID:/promote/item-00026-10001                       :10465.6477335
message ID:/promote/item-00199-10001                       :10421.289975
message ID:/promote/item-00108-10001                       :10404.5655599
message ID:/promote/item-00044-10001                       :10411.8412904
message ID:/promote/item-00059-10001                       :10416.1619698
message ID:/promote/item-00196-10001                       :10364.1234443
message ID:/promote/item-00168-10001                       :10411.5132296
message ID:/promote/item-00193-10001                       :10478.3581432
message ID:/promote/item-00194-10001                       :10380.6879335
message ID:/promote/item-00025-10001                       :10433.6093062
message ID:/promote/item-00013-10001                       :10410.5923852
message ID:/promote/item-00178-10001                       :10489.4674614
message ID:/promote/item-00083-10001                       :10389.7223921
message ID:/promote/item-00002-10001                       :10522.714176
message ID:/promote/item-00128-10001                       :10426.9561525
message ID:/promote/item-00145-10001                       :10427.5453695
message ID:/promote/item-00051-10001                       :10495.3777591
message ID:/promote/item-00140-10001                       :10437.5703536
message ID:/promote/item-00170-10001                       :10589.7715518
message ID:/promote/item-00179-10001                       :10475.7590176
message ID:/promote/item-00057-10001                       :10556.2136634
message ID:/promote/item-00038-10001                       :10476.6519919
message ID:/promote/item-00046-10001                       :10470.4258763
message ID:/promote/item-00036-10001                       :10598.5138966
message ID:/promote/item-00058-10001                       :10562.9767815
message ID:/promote/item-00181-10001                       :10624.0224893
message ID:/promote/item-00135-10001                       :10595.2837439
message ID:/promote/item-00074-10001                       :10585.9353811
message ID:/promote/item-00037-10001                       :10622.9907992
message ID:/promote/item-00000-10001                       :10475.409629
message ID:/promote/item-00047-10001                       :10534.0474067
message ID:/promote/item-00142-10001                       :10621.9923079
message ID:/promote/item-00003-10001                       :10489.4012638
message ID:/promote/item-00052-10001                       :10481.8438604
message ID:/promote/item-00147-10001                       :10566.1345696
message ID:/promote/item-00045-10001                       :10517.1809194
message ID:/promote/item-00004-10001                       :10644.3796323
message ID:/promote/item-00175-10001                       :10652.1202998
message ID:/promote/item-00043-10001                       :10597.4753346
message ID:/promote/item-00185-10001                       :10597.8175448
message ID:/promote/item-00156-10001                       :10574.8495253
message ID:/promote/item-00104-10001                       :10638.2380068
message ID:/promote/item-00092-10001                       :10637.9739027
message ID:/promote/item-00141-10001                       :10653.6035276
message ID:/promote/item-00123-10001                       :10575.5527237
message ID:/promote/item-00055-10001                       :10693.4471373
message ID:/promote/item-00073-10001                       :10672.3214214
message ID:/promote/item-00139-10001                       :10622.4521868
message ID:/promote/item-00161-10001                       :10625.7918369
message ID:/promote/item-00001-10001                       :10534.3458085
message ID:/promote/item-00042-10001                       :10605.4034256
message ID:/promote/item-00069-10001                       :10714.9662649
message ID:/promote/item-00016-10001                       :10663.345465
message ID:/promote/item-00080-10001                       :10593.1806472
message ID:/promote/item-00034-10001                       :10545.313889
message ID:/promote/item-00020-10001                       :10670.757403
message ID:/promote/item-00021-10001                       :10542.2082807
message ID:/promote/item-00136-10001                       :10695.7314029
message ID:/promote/item-00010-10001                       :10611.4103945
message ID:/promote/item-00063-10001                       :10726.6750199
message ID:/promote/item-00065-10001                       :10678.8132544
message ID:/promote/item-00070-10001                       :10551.8712856
message ID:/promote/item-00032-10001                       :10611.225419
message ID:/promote/item-00066-10001                       :10624.6227042
message ID:/promote/item-00180-10001                       :10559.0613987
message ID:/promote/item-00154-10001                       :10620.6094671
message ID:/promote/item-00024-10001                       :10658.080251
message ID:/promote/item-00116-10001                       :10727.694703
message ID:/promote/item-00100-10001                       :10666.5184957
message ID:/promote/item-00061-10001                       :10621.7443285
message ID:/promote/item-00191-10001                       :10793.5053031
message ID:/promote/item-00182-10001                       :10733.9482598
message ID:/promote/item-00050-10001                       :10773.4508835
message ID:/promote/item-00125-10001                       :10799.3183494
message ID:/promote/item-00084-10001                       :10669.7211105
message ID:/promote/item-00173-10001                       :10728.4319868
message ID:/promote/item-00111-10001                       :10770.7038731
message ID:/promote/item-00019-10001                       :10682.0421326
message ID:/promote/item-00105-10001                       :10722.3145153
message ID:/promote/item-00152-10001                       :10717.9070503
message ID:/promote/item-00164-10001                       :10765.1545998
message ID:/promote/item-00011-10001                       :10815.982606
message ID:/promote/item-00134-10001                       :10779.838614
message ID:/promote/item-00062-10001                       :10885.4088135
message ID:/promote/item-00056-10001                       :10776.1205954
message ID:/promote/item-00146-10001                       :10793.6139644
message ID:/promote/item-00072-10001                       :10895.5706286
message ID:/promote/item-00131-10001                       :10953.974571
message ID:/promote/item-00095-10001                       :10792.8270298
message ID:/promote/item-00099-10001                       :10978.9512382
message ID:/promote/item-00114-10001                       :10859.6223232
message ID:/promote/item-00184-10001                       :10958.3656592
message ID:/promote/item-00159-10001                       :10861.5173316
message ID:/promote/item-00088-10001                       :10873.4957346
message ID:/promote/item-00097-10001                       :10863.28141
message ID:/promote/item-00176-10001                       :10985.7776555
message ID:/promote/item-00033-10001                       :10854.0417157
message ID:/promote/item-00186-10001                       :10875.4154235
message ID:/promote/item-00022-10001                       :11032.0177664
message ID:/promote/item-00107-10001                       :10856.5517341
message ID:/promote/item-00132-10001                       :11048.4901749
message ID:/promote/item-00169-10001                       :10867.5064941
message ID:/promote/item-00093-10001                       :10928.1053517
message ID:/promote/item-00023-10001                       :11039.4890388
message ID:/promote/item-00078-10001                       :10928.5428386
message ID:/promote/item-00163-10001                       :10969.117917
message ID:/promote/item-00150-10001                       :11026.8836131
message ID:/promote/item-00087-10001                       :11140.5301459
message ID:/promote/item-00109-10001                       :10977.4407021
message ID:/promote/item-00129-10001                       :10997.5568172
message ID:/promote/item-00126-10001                       :10984.7997745
message ID:/promote/item-00031-10001                       :10976.263957
message ID:/promote/item-00067-10001                       :11069.1170951
message ID:/promote/item-00006-10001                       :11177.3846654
message ID:/promote/item-00117-10001                       :11057.0197339
message ID:/promote/item-00068-10001                       :11117.36647
message ID:/promote/item-00040-10001                       :11023.6858496
message ID:/promote/item-00188-10001                       :11133.6728381
message ID:/promote/item-00127-10001                       :11205.7417499
message ID:/promote/item-00012-10001                       :11094.5356894
message ID:/promote/item-00079-10001                       :11125.1349305
message ID:/promote/item-00101-10001                       :11143.9113154
message ID:/promote/item-00028-10001                       :11316.0197441
message ID:/promote/item-00091-10001                       :11450.6438531
message ID:/promote/item-00009-10001                       :11387.0235823
message ID:/promote/item-00198-10001                       :11395.1362293
message ID:/promote/item-00098-10001                       :11367.8827806
message ID:/promote/item-00119-10001                       :11526.5306772
message ID:/promote/item-00049-10001                       :11620.1215631
message ID:/promote/item-00155-10001                       :32008.785506
message ID:/promote/item-00077-10001                       :31963.2234034
message ID:/promote/item-00192-10001                       :31957.3335032
message ID:/promote/item-00167-10001                       :32075.9639695
message ID:/promote/item-00075-10001                       :32032.8166504
message ID:/promote/item-00165-10001                       :32129.6982034
message ID:/promote/item-00018-10001                       :32174.0894169
message ID:/promote/item-00029-10001                       :32131.8889248
message ID:/promote/item-00143-10001                       :32087.2876005
message ID:/promote/item-00015-10001                       :32132.0535211
message ID:/promote/item-00014-10001                       :32148.9734346
message ID:/promote/item-00183-10001                       :32149.4956081
message ID:/promote/item-00064-10001                       :32333.2223686
message ID:/promote/item-00149-10001                       :32215.3069349
message ID:/promote/item-00041-10001                       :32381.5885671
message ID:/promote/item-00195-10001                       :32295.9051141
message ID:/promote/item-00144-10001                       :32285.6493968
message ID:/promote/item-00085-10001                       :32372.3859479
message ID:/promote/item-00148-10001                       :32290.4947389
message ID:/promote/item-00120-10001                       :32311.4445651
message ID:/promote/item-00053-10001                       :32582.8270793
message ID:/promote/item-00008-10001                       :32640.3231768
message ID:/promote/item-00137-10001                       :32687.0968133
message ID:/promote/item-00187-10001                       :32677.8456406
message ID:/promote/item-00017-10001                       :32828.1783786
message ID:/promote/item-00151-10001                       :32688.548275
message ID:/promote/item-00007-10001                       :32896.5131088
message ID:/promote/item-00121-10001                       :33060.879565
message ID:/promote/item-00115-10001                       :32957.3105796
message ID:/promote/item-00157-10001                       :33124.7815672
message ID:/promote/item-00094-10001                       :33165.7790544
message ID:/promote/item-00086-10001                       :33095.0327186
message ID:/promote/item-00103-10001                       :33234.7360421
message ID:/promote/item-00197-10001                       :33309.0056045
message ID:/promote/item-00090-10001                       :33385.517745
Total Number of messages has been generated :: Total messages reached in Destination:: Average delivery delay:: The delivery ratio
400                                        :: 396                                 :: 12309.7006843         :: 0.99
