The message ID:                                            :   Delay
message ID:/promote/item-00435-10000                       :57.5011691178
message ID:/promote/item-00059-10000                       :202.525569828
message ID:/promote/item-00322-10000                       :164.93426839
message ID:/promote/item-00417-10000                       :292.199422498
message ID:/promote/item-00236-10000                       :210.393731928
message ID:/promote/item-00094-10000                       :285.486974378
message ID:/promote/item-00377-10000                       :204.561078344
message ID:/promote/item-00258-10000                       :178.31444966
message ID:/promote/item-00116-10000                       :289.932062976
message ID:/promote/item-00125-10000                       :332.430269419
message ID:/promote/item-00017-10000                       :325.099498551
message ID:/promote/item-00137-10000                       :324.272013257
message ID:/promote/item-00358-10000                       :295.379068712
message ID:/promote/item-00226-10000                       :335.552332
message ID:/promote/item-00155-10000                       :324.336946046
message ID:/promote/item-00349-10000                       :266.030336209
message ID:/promote/item-00472-10000                       :335.954301668
message ID:/promote/item-00464-10000                       :199.418194242
message ID:/promote/item-00354-10000                       :259.268657832
message ID:/promote/item-00390-10000                       :302.697613509
message ID:/promote/item-00299-10000                       :333.307888178
message ID:/promote/item-00498-10000                       :244.562884894
message ID:/promote/item-00457-10000                       :290.959391859
message ID:/promote/item-00051-10000                       :280.26295906
message ID:/promote/item-00162-10000                       :312.525362983
message ID:/promote/item-00490-10000                       :279.031341267
message ID:/promote/item-00491-10000                       :270.538985563
message ID:/promote/item-00156-10000                       :285.162325256
message ID:/promote/item-00321-10000                       :295.076997485
message ID:/promote/item-00241-10000                       :282.118367267
message ID:/promote/item-00423-10000                       :360.448200721
message ID:/promote/item-00032-10000                       :249.329259049
message ID:/promote/item-00286-10000                       :326.676361611
message ID:/promote/item-00002-10000                       :344.964095956
message ID:/promote/item-00191-10000                       :399.474023116
message ID:/promote/item-00307-10000                       :394.147162474
message ID:/promote/item-00187-10000                       :350.320680629
message ID:/promote/item-00147-10000                       :317.589529593
message ID:/promote/item-00115-10000                       :273.957059625
message ID:/promote/item-00026-10000                       :364.392693524
message ID:/promote/item-00383-10000                       :410.396727842
message ID:/promote/item-00028-10000                       :361.749584113
message ID:/promote/item-00232-10000                       :349.923012485
message ID:/promote/item-00440-10000                       :343.25873236
message ID:/promote/item-00261-10000                       :264.527463926
message ID:/promote/item-00449-10000                       :395.591593524
message ID:/promote/item-00396-10000                       :306.713369912
message ID:/promote/item-00350-10000                       :345.609999818
message ID:/promote/item-00269-10000                       :367.180501332
message ID:/promote/item-00385-10000                       :379.114376421
message ID:/promote/item-00378-10000                       :327.868818515
message ID:/promote/item-00360-10000                       :304.383647226
message ID:/promote/item-00176-10000                       :394.243495476
message ID:/promote/item-00406-10000                       :430.007218994
message ID:/promote/item-00404-10000                       :411.369080273
message ID:/promote/item-00050-10000                       :419.572803463
message ID:/promote/item-00030-10000                       :341.71799666
message ID:/promote/item-00316-10000                       :368.665642841
message ID:/promote/item-00387-10000                       :404.033205488
message ID:/promote/item-00010-10000                       :319.012314526
message ID:/promote/item-00071-10000                       :419.37418125
message ID:/promote/item-00172-10000                       :422.25146349
message ID:/promote/item-00470-10000                       :319.353405955
message ID:/promote/item-00296-10000                       :436.171397297
message ID:/promote/item-00347-10000                       :338.326865557
message ID:/promote/item-00499-10000                       :358.535029996
message ID:/promote/item-00073-10000                       :432.138541429
message ID:/promote/item-00041-10000                       :426.633127094
message ID:/promote/item-00193-10000                       :401.315023243
message ID:/promote/item-00301-10000                       :359.464667028
message ID:/promote/item-00036-10000                       :458.547656554
message ID:/promote/item-00072-10000                       :399.173908573
message ID:/promote/item-00403-10000                       :329.933258682
message ID:/promote/item-00308-10000                       :408.563043817
message ID:/promote/item-00190-10000                       :320.191035861
message ID:/promote/item-00459-10000                       :444.564686351
message ID:/promote/item-00123-10000                       :371.451843733
message ID:/promote/item-00252-10000                       :334.717408769
message ID:/promote/item-00458-10000                       :486.58349472
message ID:/promote/item-00485-10000                       :360.337300688
message ID:/promote/item-00200-10000                       :440.016453425
message ID:/promote/item-00146-10000                       :353.971244448
message ID:/promote/item-00267-10000                       :366.700149577
message ID:/promote/item-00199-10000                       :408.282215006
message ID:/promote/item-00083-10000                       :319.657272135
message ID:/promote/item-00008-10000                       :456.868296781
message ID:/promote/item-00085-10000                       :413.529547862
message ID:/promote/item-00327-10000                       :471.529692758
message ID:/promote/item-00228-10000                       :383.350067619
message ID:/promote/item-00487-10000                       :461.396048592
message ID:/promote/item-00371-10000                       :507.779151979
message ID:/promote/item-00064-10000                       :488.920288554
message ID:/promote/item-00325-10000                       :495.926796966
message ID:/promote/item-00012-10000                       :362.665209373
message ID:/promote/item-00122-10000                       :479.958774467
message ID:/promote/item-00313-10000                       :391.10940718
message ID:/promote/item-00478-10000                       :499.045641234
message ID:/promote/item-00290-10000                       :388.988332515
message ID:/promote/item-00276-10000                       :340.250638852
message ID:/promote/item-00141-10000                       :492.941687607
message ID:/promote/item-00467-10000                       :494.980991551
message ID:/promote/item-00441-10000                       :400.646882908
message ID:/promote/item-00166-10000                       :440.807975354
message ID:/promote/item-00373-10000                       :512.17351066
message ID:/promote/item-00112-10000                       :438.633059272
message ID:/promote/item-00024-10000                       :422.941130983
message ID:/promote/item-00320-10000                       :459.4068207
message ID:/promote/item-00367-10000                       :473.951663816
message ID:/promote/item-00335-10000                       :516.358034665
message ID:/promote/item-00184-10000                       :510.204779178
message ID:/promote/item-00375-10000                       :519.99781824
message ID:/promote/item-00131-10000                       :530.988410963
message ID:/promote/item-00247-10000                       :430.343565282
message ID:/promote/item-00432-10000                       :466.080863611
message ID:/promote/item-00255-10000                       :468.777014232
message ID:/promote/item-00174-10000                       :532.257114442
message ID:/promote/item-00161-10000                       :491.34615688
message ID:/promote/item-00135-10000                       :541.61870387
message ID:/promote/item-00004-10000                       :551.895232342
message ID:/promote/item-00300-10000                       :489.191401742
message ID:/promote/item-00334-10000                       :419.98934403
message ID:/promote/item-00195-10000                       :444.522714068
message ID:/promote/item-00056-10000                       :441.439315429
message ID:/promote/item-00482-10000                       :517.606984013
message ID:/promote/item-00351-10000                       :491.082260965
message ID:/promote/item-00439-10000                       :570.727972523
message ID:/promote/item-00484-10000                       :453.366583449
message ID:/promote/item-00209-10000                       :410.094932835
message ID:/promote/item-00454-10000                       :579.630181027
message ID:/promote/item-00063-10000                       :594.697659934
message ID:/promote/item-00127-10000                       :581.935589879
message ID:/promote/item-00130-10000                       :506.52283932
message ID:/promote/item-00305-10000                       :511.43515634
message ID:/promote/item-00212-10000                       :541.162443515
message ID:/promote/item-00198-10000                       :497.958069348
message ID:/promote/item-00451-10000                       :475.64143998
message ID:/promote/item-00043-10000                       :546.848134565
message ID:/promote/item-00279-10000                       :496.594067311
message ID:/promote/item-00398-10000                       :624.640953969
message ID:/promote/item-00243-10000                       :592.228312921
message ID:/promote/item-00273-10000                       :619.732433291
message ID:/promote/item-00438-10000                       :576.568353723
message ID:/promote/item-00217-10000                       :468.637785205
message ID:/promote/item-00009-10000                       :557.719262252
message ID:/promote/item-00317-10000                       :567.224307662
message ID:/promote/item-00038-10000                       :497.102471932
message ID:/promote/item-00230-10000                       :564.093234547
message ID:/promote/item-00119-10000                       :552.668757243
message ID:/promote/item-00319-10000                       :515.847739102
message ID:/promote/item-00168-10000                       :519.580989588
message ID:/promote/item-00481-10000                       :605.52676536
message ID:/promote/item-00399-10000                       :538.234183258
message ID:/promote/item-00105-10000                       :509.422195342
message ID:/promote/item-00025-10000                       :524.834906205
message ID:/promote/item-00160-10000                       :538.809056918
message ID:/promote/item-00329-10000                       :528.403314579
message ID:/promote/item-00428-10000                       :486.548579583
message ID:/promote/item-00444-10000                       :543.36576507
message ID:/promote/item-00110-10000                       :518.836527265
message ID:/promote/item-00170-10000                       :661.535551799
message ID:/promote/item-00336-10000                       :540.36600201
message ID:/promote/item-00113-10000                       :631.331308472
message ID:/promote/item-00016-10000                       :614.43682501
message ID:/promote/item-00476-10000                       :579.651948039
message ID:/promote/item-00244-10000                       :598.028324907
message ID:/promote/item-00055-10000                       :678.085137346
message ID:/promote/item-00386-10000                       :555.229446346
message ID:/promote/item-00304-10000                       :574.495838711
message ID:/promote/item-00293-10000                       :574.760344115
message ID:/promote/item-00159-10000                       :563.491011637
message ID:/promote/item-00206-10000                       :667.616135923
message ID:/promote/item-00047-10000                       :598.566126715
message ID:/promote/item-00188-10000                       :626.259558128
message ID:/promote/item-00165-10000                       :660.04580336
message ID:/promote/item-00006-10000                       :723.733625372
message ID:/promote/item-00268-10000                       :704.91547478
message ID:/promote/item-00150-10000                       :642.033613066
message ID:/promote/item-00384-10000                       :740.742355171
message ID:/promote/item-00042-10000                       :642.673665558
message ID:/promote/item-00409-10000                       :679.712350774
message ID:/promote/item-00486-10000                       :657.469789539
message ID:/promote/item-00388-10000                       :731.701299349
message ID:/promote/item-00003-10000                       :603.010863837
message ID:/promote/item-00460-10000                       :574.283616397
message ID:/promote/item-00222-10000                       :767.241103068
message ID:/promote/item-00167-10000                       :676.627729497
message ID:/promote/item-00237-10000                       :669.407530487
message ID:/promote/item-00091-10000                       :778.093533148
message ID:/promote/item-00466-10000                       :630.854968016
message ID:/promote/item-00447-10000                       :670.020361262
message ID:/promote/item-00400-10000                       :749.415481559
message ID:/promote/item-00087-10000                       :794.397985906
message ID:/promote/item-00219-10000                       :728.596015005
message ID:/promote/item-00446-10000                       :751.678126582
message ID:/promote/item-00331-10000                       :708.61060524
message ID:/promote/item-00117-10000                       :679.731973868
message ID:/promote/item-00208-10000                       :780.930520419
message ID:/promote/item-00479-10000                       :803.744737515
message ID:/promote/item-00205-10000                       :706.642599457
message ID:/promote/item-00044-10000                       :710.493450425
message ID:/promote/item-00393-10000                       :650.059248794
message ID:/promote/item-00060-10000                       :829.623529452
message ID:/promote/item-00227-10000                       :661.968850412
message ID:/promote/item-00201-10000                       :683.555390746
message ID:/promote/item-00106-10000                       :766.563207444
message ID:/promote/item-00415-10000                       :693.086415092
message ID:/promote/item-00453-10000                       :751.362917332
message ID:/promote/item-00260-10000                       :835.809421714
message ID:/promote/item-00225-10000                       :830.355855345
message ID:/promote/item-00306-10000                       :758.671585122
message ID:/promote/item-00066-10000                       :746.196144247
message ID:/promote/item-00495-10000                       :711.108027249
message ID:/promote/item-00014-10000                       :760.904794589
message ID:/promote/item-00359-10000                       :813.383005006
message ID:/promote/item-00114-10000                       :753.679603229
message ID:/promote/item-00173-10000                       :798.77790678
message ID:/promote/item-00164-10000                       :784.620679829
message ID:/promote/item-00323-10000                       :809.69880681
message ID:/promote/item-00154-10000                       :748.076027069
message ID:/promote/item-00477-10000                       :767.112208728
message ID:/promote/item-00057-10000                       :850.954703414
message ID:/promote/item-00215-10000                       :849.539412446
message ID:/promote/item-00182-10000                       :848.430019833
message ID:/promote/item-00178-10000                       :829.17442142
message ID:/promote/item-00357-10000                       :837.876465859
message ID:/promote/item-00197-10000                       :746.990324476
message ID:/promote/item-00011-10000                       :851.527805967
message ID:/promote/item-00461-10000                       :885.594541643
message ID:/promote/item-00096-10000                       :762.838112197
message ID:/promote/item-00310-10000                       :882.419617073
message ID:/promote/item-00029-10000                       :838.587404814
message ID:/promote/item-00040-10000                       :754.770089582
message ID:/promote/item-00488-10000                       :854.875044984
message ID:/promote/item-00140-10000                       :798.188913624
message ID:/promote/item-00280-10000                       :941.427589113
message ID:/promote/item-00434-10000                       :852.207150047
message ID:/promote/item-00475-10000                       :838.874779224
message ID:/promote/item-00364-10000                       :831.476311666
message ID:/promote/item-00264-10000                       :852.373552065
message ID:/promote/item-00121-10000                       :957.07532505
message ID:/promote/item-00148-10000                       :818.13417893
message ID:/promote/item-00067-10000                       :894.442055101
message ID:/promote/item-00098-10000                       :829.509740592
message ID:/promote/item-00272-10000                       :838.669861857
message ID:/promote/item-00337-10000                       :837.503523115
message ID:/promote/item-00288-10000                       :811.81275074
message ID:/promote/item-00489-10000                       :941.633055527
message ID:/promote/item-00366-10000                       :880.239960395
message ID:/promote/item-00251-10000                       :957.129539203
message ID:/promote/item-00284-10000                       :829.233303729
message ID:/promote/item-00394-10000                       :875.924141083
message ID:/promote/item-00256-10000                       :830.814143437
message ID:/promote/item-00283-10000                       :901.432800501
message ID:/promote/item-00379-10000                       :1025.38305533
message ID:/promote/item-00179-10000                       :889.926297573
message ID:/promote/item-00361-10000                       :915.791330647
message ID:/promote/item-00271-10000                       :856.129133868
message ID:/promote/item-00124-10000                       :1008.59302316
message ID:/promote/item-00074-10000                       :997.073141093
message ID:/promote/item-00239-10000                       :950.174421507
message ID:/promote/item-00126-10000                       :865.671614503
message ID:/promote/item-00437-10000                       :914.308013308
message ID:/promote/item-00311-10000                       :985.111112193
message ID:/promote/item-00374-10000                       :897.882844893
message ID:/promote/item-00092-10000                       :1026.61878273
message ID:/promote/item-00097-10000                       :913.963649954
message ID:/promote/item-00433-10000                       :904.564366751
message ID:/promote/item-00090-10000                       :934.965984993
message ID:/promote/item-00294-10000                       :973.794468196
message ID:/promote/item-00019-10000                       :934.152692616
message ID:/promote/item-00203-10000                       :917.792735373
message ID:/promote/item-00326-10000                       :1082.277273
message ID:/promote/item-00062-10000                       :1067.79361353
message ID:/promote/item-00177-10000                       :928.796792876
message ID:/promote/item-00015-10000                       :1005.50600111
message ID:/promote/item-00420-10000                       :1074.05131829
message ID:/promote/item-00207-10000                       :963.687386105
message ID:/promote/item-00380-10000                       :1004.33710698
message ID:/promote/item-00149-10000                       :977.972774852
message ID:/promote/item-00220-10000                       :976.08020753
message ID:/promote/item-00109-10000                       :978.553742101
message ID:/promote/item-00497-10000                       :954.117893087
message ID:/promote/item-00054-10000                       :1045.87078982
message ID:/promote/item-00235-10000                       :1035.10393399
message ID:/promote/item-00039-10000                       :1006.75798226
message ID:/promote/item-00465-10000                       :1050.41195257
message ID:/promote/item-00061-10000                       :1007.52520848
message ID:/promote/item-00295-10000                       :1021.571849
message ID:/promote/item-00018-10000                       :1159.23437687
message ID:/promote/item-00302-10000                       :1009.63577658
message ID:/promote/item-00253-10000                       :1055.10725848
message ID:/promote/item-00289-10000                       :1157.49805877
message ID:/promote/item-00348-10000                       :1034.0345091
message ID:/promote/item-00084-10000                       :1065.80191049
message ID:/promote/item-00342-10000                       :1144.59267495
message ID:/promote/item-00281-10000                       :1057.18897401
message ID:/promote/item-00129-10000                       :1054.08017717
message ID:/promote/item-00158-10000                       :1112.73283828
message ID:/promote/item-00136-10000                       :1183.85076289
message ID:/promote/item-00007-10000                       :1123.66350882
message ID:/promote/item-00231-10000                       :1046.02405816
message ID:/promote/item-00037-10000                       :1214.74655915
message ID:/promote/item-00346-10000                       :1062.22257895
message ID:/promote/item-00101-10000                       :1050.97171536
message ID:/promote/item-00363-10000                       :1112.6634916
message ID:/promote/item-00474-10000                       :1086.53941189
message ID:/promote/item-00194-10000                       :1085.52081346
message ID:/promote/item-00151-10000                       :1098.23523504
message ID:/promote/item-00496-10000                       :1162.22981358
message ID:/promote/item-00080-10000                       :1131.17160722
message ID:/promote/item-00376-10000                       :1083.62176249
message ID:/promote/item-00189-10000                       :1093.82328244
message ID:/promote/item-00210-10000                       :1095.21266705
message ID:/promote/item-00450-10000                       :1142.98218325
message ID:/promote/item-00103-10000                       :1167.42372215
message ID:/promote/item-00411-10000                       :1151.3230966
message ID:/promote/item-00068-10000                       :1225.51574997
message ID:/promote/item-00034-10000                       :1129.42524902
message ID:/promote/item-00368-10000                       :1144.54123735
message ID:/promote/item-00046-10000                       :1168.72435628
message ID:/promote/item-00382-10000                       :1254.91565615
message ID:/promote/item-00196-10000                       :1155.53096425
message ID:/promote/item-00086-10000                       :1167.52543858
message ID:/promote/item-00282-10000                       :1269.48770752
message ID:/promote/item-00145-10000                       :1183.74056949
message ID:/promote/item-00246-10000                       :1248.65029991
message ID:/promote/item-00216-10000                       :1179.82904864
message ID:/promote/item-00088-10000                       :1220.88261459
message ID:/promote/item-00169-10000                       :1184.38881409
message ID:/promote/item-00249-10000                       :1206.25774435
message ID:/promote/item-00052-10000                       :1225.77954045
message ID:/promote/item-00468-10000                       :1291.57035029
message ID:/promote/item-00186-10000                       :1236.94486349
message ID:/promote/item-00442-10000                       :1234.87694559
message ID:/promote/item-00339-10000                       :1376.94414543
message ID:/promote/item-00240-10000                       :1229.06208156
message ID:/promote/item-00049-10000                       :1354.55132306
message ID:/promote/item-00456-10000                       :1304.82421193
message ID:/promote/item-00254-10000                       :1286.91528183
message ID:/promote/item-00120-10000                       :1298.25864508
message ID:/promote/item-00266-10000                       :1363.88170934
message ID:/promote/item-00229-10000                       :1347.60386118
message ID:/promote/item-00303-10000                       :1338.64401208
message ID:/promote/item-00395-10000                       :1394.16321093
message ID:/promote/item-00416-10000                       :1414.273499
message ID:/promote/item-00077-10000                       :1363.69612339
message ID:/promote/item-00397-10000                       :1337.95056658
message ID:/promote/item-00410-10000                       :1365.08084118
message ID:/promote/item-00344-10000                       :1480.42563752
message ID:/promote/item-00192-10000                       :1347.36142315
message ID:/promote/item-00045-10000                       :1407.27075945
message ID:/promote/item-00128-10000                       :1411.6122325
message ID:/promote/item-00430-10000                       :1391.60202206
message ID:/promote/item-00021-10000                       :1380.47300073
message ID:/promote/item-00330-10000                       :1386.5654168
message ID:/promote/item-00493-10000                       :1422.64302366
message ID:/promote/item-00436-10000                       :1460.97562811
message ID:/promote/item-00338-10000                       :1445.6698163
message ID:/promote/item-00372-10000                       :1428.97910824
message ID:/promote/item-00001-10000                       :1435.4662885
message ID:/promote/item-00250-10000                       :1482.93369771
message ID:/promote/item-00291-10000                       :1500.44694991
message ID:/promote/item-00180-10000                       :1446.68491868
message ID:/promote/item-00345-10000                       :1492.53359164
message ID:/promote/item-00408-10000                       :1489.19509064
message ID:/promote/item-00111-10000                       :1601.33403312
message ID:/promote/item-00000-10000                       :1516.15866896
message ID:/promote/item-00031-10000                       :1524.39299704
message ID:/promote/item-00104-10000                       :1684.3060068
message ID:/promote/item-00213-10000                       :1546.54409406
message ID:/promote/item-00309-10000                       :1587.55537972
message ID:/promote/item-00152-10000                       :1597.61521033
message ID:/promote/item-00118-10000                       :1594.19538015
message ID:/promote/item-00095-10000                       :1599.26070977
message ID:/promote/item-00452-10000                       :1761.46563279
message ID:/promote/item-00340-10000                       :1622.71834053
message ID:/promote/item-00138-10000                       :1729.00402855
message ID:/promote/item-00133-10000                       :1691.74623695
message ID:/promote/item-00078-10000                       :1667.69723858
message ID:/promote/item-00070-10000                       :1648.38528562
message ID:/promote/item-00033-10000                       :1677.35491571
message ID:/promote/item-00469-10000                       :1805.51052249
message ID:/promote/item-00048-10000                       :1719.30840045
message ID:/promote/item-00218-10000                       :1739.95429709
message ID:/promote/item-00107-10000                       :1712.54357414
message ID:/promote/item-00257-10000                       :1787.59905156
message ID:/promote/item-00035-10000                       :1896.15753736
message ID:/promote/item-00356-10000                       :1834.55746543
message ID:/promote/item-00013-10000                       :1896.2210252
message ID:/promote/item-00265-10000                       :1932.68172476
message ID:/promote/item-00183-10000                       :1897.82040812
message ID:/promote/item-00224-10000                       :1893.59216922
message ID:/promote/item-00425-10000                       :1966.62060127
message ID:/promote/item-00392-10000                       :1913.62362463
message ID:/promote/item-00312-10000                       :1906.58063949
message ID:/promote/item-00407-10000                       :2104.18149339
message ID:/promote/item-00405-10000                       :2180.16561764
message ID:/promote/item-00204-10000                       :2182.83425924
message ID:/promote/item-00079-10000                       :2338.22141054
message ID:/promote/item-00143-10000                       :2487.18304054
message ID:/promote/item-00144-10000                       :2796.64995679
message ID:/promote/item-00263-10000                       :21539.0758803
message ID:/promote/item-00324-10000                       :21587.8549068
message ID:/promote/item-00211-10000                       :21720.1426316
message ID:/promote/item-00285-10000                       :21649.5763117
message ID:/promote/item-00414-10000                       :21769.9767607
message ID:/promote/item-00473-10000                       :21702.3883618
message ID:/promote/item-00202-10000                       :21670.8407001
message ID:/promote/item-00328-10000                       :21708.754021
message ID:/promote/item-00081-10000                       :21718.6985368
message ID:/promote/item-00401-10000                       :21684.8508486
message ID:/promote/item-00422-10000                       :21869.7953264
message ID:/promote/item-00369-10000                       :21818.5809069
message ID:/promote/item-00427-10000                       :21774.0597498
message ID:/promote/item-00259-10000                       :21924.9067599
message ID:/promote/item-00413-10000                       :21748.1202027
message ID:/promote/item-00332-10000                       :21945.6563565
message ID:/promote/item-00315-10000                       :22002.8395756
message ID:/promote/item-00381-10000                       :21874.2512532
message ID:/promote/item-00175-10000                       :22017.6292598
message ID:/promote/item-00171-10000                       :21972.0847914
message ID:/promote/item-00020-10000                       :22055.195803
message ID:/promote/item-00053-10000                       :22116.5481993
message ID:/promote/item-00270-10000                       :22055.0539144
message ID:/promote/item-00298-10000                       :22018.2692586
message ID:/promote/item-00429-10000                       :22044.8937594
message ID:/promote/item-00221-10000                       :22104.6902893
message ID:/promote/item-00389-10000                       :22065.3307306
message ID:/promote/item-00333-10000                       :22039.0150367
message ID:/promote/item-00185-10000                       :22101.3501848
message ID:/promote/item-00353-10000                       :22106.2836316
message ID:/promote/item-00075-10000                       :22174.7728904
message ID:/promote/item-00402-10000                       :22282.2874188
message ID:/promote/item-00242-10000                       :43546.1396353
message ID:/promote/item-00018-10001                       :71.5820568729
message ID:/promote/item-00359-10001                       :28.0615650056
message ID:/promote/item-00385-10001                       :61.3136564211
message ID:/promote/item-00314-10001                       :22.6325429713
message ID:/promote/item-00124-10001                       :86.9046231603
message ID:/promote/item-00438-10001                       :86.1749137231
message ID:/promote/item-00449-10001                       :140.503913524
message ID:/promote/item-00350-10001                       :109.378959818
message ID:/promote/item-00131-10001                       :191.128810963
message ID:/promote/item-00069-10001                       :223.655704866
message ID:/promote/item-00406-10001                       :215.799618994
message ID:/promote/item-00010-10001                       :106.908954526
message ID:/promote/item-00159-10001                       :88.6343716371
message ID:/promote/item-00175-10001                       :240.631979848
message ID:/promote/item-00228-10001                       :154.001027619
message ID:/promote/item-00072-10001                       :207.861748573
message ID:/promote/item-00113-10001                       :247.222348472
message ID:/promote/item-00129-10001                       :142.727057174
message ID:/promote/item-00194-10001                       :135.145053464
message ID:/promote/item-00104-10001                       :266.962246804
message ID:/promote/item-00016-10001                       :261.13938501
message ID:/promote/item-00342-10001                       :269.299874946
message ID:/promote/item-00288-10001                       :142.82523074
message ID:/promote/item-00053-10001                       :339.315959272
message ID:/promote/item-00437-10001                       :225.917773308
message ID:/promote/item-00355-10001                       :304.764235106
message ID:/promote/item-00258-10001                       :239.45300966
message ID:/promote/item-00000-10001                       :235.662988961
message ID:/promote/item-00380-10001                       :286.562386979
message ID:/promote/item-00061-10001                       :244.459528482
message ID:/promote/item-00035-10001                       :315.843537364
message ID:/promote/item-00416-10001                       :335.638938999
message ID:/promote/item-00001-10001                       :274.468528501
message ID:/promote/item-00493-10001                       :288.658943662
message ID:/promote/item-00192-10001                       :269.873423152
message ID:/promote/item-00479-10001                       :449.485937515
message ID:/promote/item-00364-10001                       :325.360711666
message ID:/promote/item-00292-10001                       :485.125554012
message ID:/promote/item-00155-10001                       :466.253746046
message ID:/promote/item-00107-10001                       :302.062774141
message ID:/promote/item-00404-10001                       :468.549640273
message ID:/promote/item-00114-10001                       :405.499843229
message ID:/promote/item-00185-10001                       :493.899704845
message ID:/promote/item-00357-10001                       :495.141585859
message ID:/promote/item-00312-10001                       :397.430399486
message ID:/promote/item-00242-10001                       :472.901475315
message ID:/promote/item-00307-10001                       :592.221562474
message ID:/promote/item-00365-10001                       :440.703148717
message ID:/promote/item-00234-10001                       :607.568249975
message ID:/promote/item-00191-10001                       :621.434103116
message ID:/promote/item-00371-10001                       :626.861471979
message ID:/promote/item-00202-10001                       :484.537420135
message ID:/promote/item-00106-10001                       :550.438567444
message ID:/promote/item-00284-10001                       :457.804983729
message ID:/promote/item-00267-10001                       :513.243509577
message ID:/promote/item-00164-10001                       :538.629959829
message ID:/promote/item-00136-10001                       :613.28764289
message ID:/promote/item-00095-10001                       :466.544549772
message ID:/promote/item-00184-10001                       :621.003339178
message ID:/promote/item-00143-10001                       :505.067840536
message ID:/promote/item-00077-10001                       :505.022443388
message ID:/promote/item-00087-10001                       :679.535265906
message ID:/promote/item-00181-10001                       :682.304969338
message ID:/promote/item-00333-10001                       :549.88367669
message ID:/promote/item-00487-10001                       :642.461568592
message ID:/promote/item-00405-10001                       :625.288897639
message ID:/promote/item-00046-10001                       :561.145236278
message ID:/promote/item-00109-10001                       :550.105662101
message ID:/promote/item-00435-10001                       :733.794369118
message ID:/promote/item-00280-10001                       :733.983509113
message ID:/promote/item-00269-10001                       :700.917781332
message ID:/promote/item-00453-10001                       :652.923637332
message ID:/promote/item-00393-10001                       :579.242928794
